event_id,index,match_id,frame_start,frame_end,frame_physical_start,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_player_possession_frame_end,associated_player_possession_end_type_id,associated_player_possession_end_type,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,consecutive_on_ball_engagements,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_distance_to_goal_start,player_targeted_distance_to_goal_end,player_targeted_angle_to_goal_start,player_targeted_angle_to_goal_end,player_targeted_average_speed,player_targeted_speed_avg_band_id,player_targeted_speed_avg_band,speed_difference,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,n_player_targeted_opponents_ahead_start,n_player_targeted_opponents_ahead_end,n_player_targeted_teammates_ahead_start,n_player_targeted_teammates_ahead_end,n_player_targeted_teammates_within_5m_start,n_player_targeted_teammates_within_5m_end,n_player_targeted_opponents_within_5m_start,n_player_targeted_opponents_within_5m_end,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_distance_start,interplayer_distance_end,interplayer_distance_min,interplayer_distance_start_physical,close_at_player_possession_start,interplayer_angle,interplayer_direction_id,interplayer_direction,angle_of_engagement,goal_side_start,goal_side_end,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,pressing_chain,pressing_chain_length,pressing_chain_end_type_id,pressing_chain_end_type,pressing_chain_index,index_in_pressing_chain,simultaneous_defensive_engagement_same_target,simultaneous_defensive_engagement_same_target_rank,affected_line_breaking_passing_option_id,affected_line_break_id,affected_line_break,affected_line_breaking_passing_option_attempted,affected_line_breaking_passing_option_xthreat,affected_line_breaking_passing_option_dangerous,affected_line_breaking_passing_option_run_subtype_id,affected_line_breaking_passing_option_run_subtype,possession_danger,beaten_by_possession,beaten_by_movement,stop_possession_danger,reduce_possession_danger,force_backward,xloss_player_possession_start,xloss_player_possession_end,xloss_player_possession_max,xshot_player_possession_start,xshot_player_possession_end,xshot_player_possession_max,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2015213,2215,2215,,00:00.5,00:00.5,0,0,0.0,1,2,right_to_left,8,player_possession,,,163972,M. Mata,19,CF,,,,,4177,Auckland FC,0.28,-0.22,3,center,2,middle_third,False,0.28,-0.22,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,1,True,False,False,True,4,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,-4.29,1,forward,,,,,,4.73,4.73,0.0,18.43,18.43,18.15,18.15,0.0,34.57,34.57,0.0,True,True,13,unknown,1,pass,,True,False,False,False,False,False,False,,,,,,,1,successful,,,38673,G. May,19,CF,-6.04,2.33,3,center,2,middle_third,False,-6.34,0.4,3,center,2,middle_third,False,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35,1,short,161.85,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,True,True
8_1,1,2015213,2222,2231,,00:01.2,00:02.1,0,1,0.9,1,2,right_to_left,8,player_possession,,,38673,G. May,19,CF,,,,,4177,Auckland FC,-6.34,0.4,3,center,2,middle_third,False,-5.5,-0.01,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,2,False,False,False,False,4,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,1.04,-26.02,1,forward,,,4.55,1,jogging,5.2,3.18,-2.02,19.31,19.99,25.65,25.49,-0.16,33.69,33.01,-0.68,False,False,1,pass_reception,1,pass,,False,True,False,False,False,False,False,161.85,2,backward,8.35,1,short,1,successful,7_0,False,23418,F. Gallegos,12,LM,-11.24,5.36,3,center,2,middle_third,False,-12.34,5.47,3,center,2,middle_third,False,,,,,,,,,0.9957,False,0.0004,False,3,0,1,1,0,0,1,0,0,2,1,1,3,0,1,3,3,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,7.86,1,short,,,,,,136.91,2,backward,,,,7.66,1,short,147.8,2,backward,False,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False
9_0,2,2015213,2224,2231,2224,00:01.4,00:02.1,0,1,0.7,1,1,left_to_right,9,on_ball_engagement,11,pressing,795529,M. Ruhs,19,CF,38673,G. May,19,CF,1803,Western United,3.04,-3.87,3,center,2,middle_third,False,4.08,-2.84,3,center,2,middle_third,False,8_1,2222,2231,1,pass,,,,3,drawing,0,0,0,,,,,,,False,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.29,44.72,1,forward,,,7.47,1,jogging,,,,-19.61,-19.99,22.65,24.07,1.42,33.39,33.01,-0.38,,,,,,,False,,,,,,,,,,,,,,,,,,38673,G. May,19,CF,,,,,,,,,,,,,,,59.17,58.5,179.91,-179.99,4.07,1,jogging,3.4,,,,,,,,,,,,,,,,,,,,0,0,10,10,3,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,4.91,3.18,3.18,4.91,False,,,,-98.52,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3,,,0,1,False,,,,,,,,,,False,False,False,False,False,False,,,,,,,True,True,False,True,
7_0,3,2015213,2225,2231,,00:01.5,00:02.1,0,1,0.6,1,2,right_to_left,7,passing_option,,,23418,F. Gallegos,12,LM,38673,G. May,19,CF,4177,Auckland FC,-10.61,5.03,3,center,2,middle_third,False,-11.24,5.36,3,center,2,middle_third,False,8_1,2222,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.72,152.35,2,backward,False,False,4.39,1,jogging,7.51,5.47,-2.04,19.74,19.99,30.35,31.23,0.88,33.26,33.01,-0.25,False,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,7.86,1,short,,,,,,136.91,2,backward,,,,7.66,1,short,147.8,2,backward,False,10,10,0,1,behind,1,behind,6.81,7.86,-6.03,-0.01,3,center,2,middle_third,False,-5.5,-0.01,3,center,2,middle_third,False,True,True,True,False,False,0.0004,0.9957,0.8956,True,2231,True,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False
7_1,4,2015213,2230,2231,,00:02.0,00:02.1,0,2,0.1,1,2,right_to_left,7,passing_option,,,133498,F. De Vries,2,LB,38673,G. May,19,CF,4177,Auckland FC,-8.42,26.56,1,wide_left,2,middle_third,False,-8.32,26.66,1,wide_left,2,middle_third,False,8_1,2222,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.4,27.05,1,forward,False,False,3.96,1,jogging,15.81,15.62,-0.19,20.0,19.99,28.42,28.31,-0.11,33.0,33.01,0.01,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,26.82,2,medium,,,,,,96.04,3,sideway_left,,,,,,,,,,False,10,10,0,2,same_line,2,same_line,26.78,26.82,-5.56,-0.07,3,center,2,middle_third,False,-5.5,-0.01,3,center,2,middle_third,False,False,False,,False,False,0.0005,0.9894,0.6815,True,2231,False,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_2,5,2015213,2231,2231,,00:02.1,00:02.1,0,2,0.0,1,2,right_to_left,7,passing_option,,,582974,M. Francois,16,LW,38673,G. May,19,CF,4177,Auckland FC,6.32,30.15,1,wide_left,2,middle_third,False,6.32,30.15,1,wide_left,2,middle_third,False,8_1,2222,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.0,7.34,1,forward,False,False,14.21,1,jogging,10.58,10.58,0.0,19.99,19.99,13.67,13.67,0.0,33.01,33.01,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,True,2,around,False,,,False,,,1,first,2,around,32.39,3,long,,,,,,68.6,3,sideway_left,,,,,,,,,,True,10,5,5,3,ahead,3,ahead,32.39,32.39,-5.5,-0.01,3,center,2,middle_third,False,-5.5,-0.01,3,center,2,middle_third,False,False,False,,False,True,0.0039,0.5387,0.6664,True,2231,False,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
9_1,6,2015213,2237,2247,2237,00:02.7,00:03.7,0,2,1.0,1,1,left_to_right,9,on_ball_engagement,11,pressing,795529,M. Ruhs,19,CF,23418,F. Gallegos,12,LM,1803,Western United,5.53,-2.82,3,center,2,middle_third,False,10.34,-4.9,3,center,2,middle_third,False,8_2,2241,2247,1,pass,,,,3,drawing,0,0,0,,,,,,,False,1,create,9,medium_block,,,,,,,,,,,,,False,False,5.25,-23.39,1,forward,,,18.68,2,running,,,,-19.42,-16.93,24.95,27.27,2.32,33.58,36.07,2.49,,,,,,,True,,,,,,,,,,,,,,,,,,23418,F. Gallegos,12,LM,,,,,,,,,,,,,,,65.17,65.96,175.2,175.01,3.2,1,jogging,15.48,,,,,,,,,,,,,,,,,,,,0,0,10,10,6,7,0,0,0,1,,,,,,,,,,,,,,,,,,,,6.93,2.51,2.51,6.93,False,,,,-16.05,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3,,,0,2,False,,,,,,,,,,False,False,False,False,False,False,,,,,,,True,True,True,True,
8_2,7,2015213,2241,2247,,00:03.1,00:03.7,0,3,0.6,1,2,right_to_left,8,player_possession,,,23418,F. Gallegos,12,LM,,,,,4177,Auckland FC,-12.34,5.47,3,center,2,middle_third,False,-12.71,5.74,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,3,False,False,True,False,4,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.48,143.88,2,backward,,,2.91,1,jogging,5.47,2.51,-2.96,18.57,16.93,30.91,29.64,-1.27,34.43,36.07,1.64,False,False,1,pass_reception,1,pass,,False,True,False,False,False,False,False,147.8,2,backward,7.66,1,short,1,successful,7_3,False,33697,N. Pijnaker,4,LCB,-19.08,15.05,2,half_space_left,1,defensive_third,False,-18.82,19.03,2,half_space_left,1,defensive_third,False,,,,,,,,,0.9953,False,0.0002,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,1,7,7,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,11.28,1,short,,,,,,124.38,3,sideway_left,,,,9.15,1,short,132.39,3,sideway_left,False,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False
7_3,8,2015213,2242,2247,,00:03.2,00:03.7,0,3,0.5,1,2,right_to_left,7,passing_option,,,33697,N. Pijnaker,4,LCB,23418,F. Gallegos,12,LM,4177,Auckland FC,-18.67,13.6,2,half_space_left,1,defensive_third,False,-19.08,15.05,2,half_space_left,1,defensive_third,False,8_2,2241,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.19,105.79,3,sideway_left,False,False,10.77,1,jogging,14.76,10.08,-4.68,18.31,16.93,36.98,36.01,-0.97,34.69,36.07,1.38,False,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,11.28,1,short,,,,,,124.38,3,sideway_left,,,,9.15,1,short,132.39,3,sideway_left,False,10,10,0,1,behind,1,behind,10.23,11.28,-12.43,5.49,3,center,2,middle_third,False,-12.71,5.74,3,center,2,middle_third,False,True,True,True,False,False,0.0002,0.9953,0.8786,True,2247,True,,,,,,,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False
7_4,9,2015213,2246,2247,,00:03.6,00:03.7,0,3,0.1,1,2,right_to_left,7,passing_option,,,133498,F. De Vries,2,LB,23418,F. Gallegos,12,LM,4177,Auckland FC,-8.88,28.8,1,wide_left,2,middle_third,False,-9.04,28.96,1,wide_left,2,middle_third,False,8_2,2241,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.82,131.5,3,sideway_left,False,False,7.5,1,jogging,14.15,14.1,-0.05,17.21,16.93,26.09,25.97,-0.12,35.79,36.07,0.28,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,23.51,2,medium,,,,,,81.02,3,sideway_left,,,,,,,,,,True,10,9,1,3,ahead,3,ahead,23.44,23.51,-12.67,5.67,3,center,2,middle_third,False,-12.71,5.74,3,center,2,middle_third,False,False,False,,False,False,0.0004,0.99,0.631,True,2247,True,,,,,,,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
