event_id,index,match_id,frame_start,frame_end,frame_physical_start,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_player_possession_frame_end,associated_player_possession_end_type_id,associated_player_possession_end_type,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,consecutive_on_ball_engagements,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_distance_to_goal_start,player_targeted_distance_to_goal_end,player_targeted_angle_to_goal_start,player_targeted_angle_to_goal_end,player_targeted_average_speed,player_targeted_speed_avg_band_id,player_targeted_speed_avg_band,speed_difference,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,n_player_targeted_opponents_ahead_start,n_player_targeted_opponents_ahead_end,n_player_targeted_teammates_ahead_start,n_player_targeted_teammates_ahead_end,n_player_targeted_teammates_within_5m_start,n_player_targeted_teammates_within_5m_end,n_player_targeted_opponents_within_5m_start,n_player_targeted_opponents_within_5m_end,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_distance_start,interplayer_distance_end,interplayer_distance_min,interplayer_distance_start_physical,close_at_player_possession_start,interplayer_angle,interplayer_direction_id,interplayer_direction,angle_of_engagement,goal_side_start,goal_side_end,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,pressing_chain,pressing_chain_length,pressing_chain_end_type_id,pressing_chain_end_type,pressing_chain_index,index_in_pressing_chain,simultaneous_defensive_engagement_same_target,simultaneous_defensive_engagement_same_target_rank,affected_line_breaking_passing_option_id,affected_line_break_id,affected_line_break,affected_line_breaking_passing_option_attempted,affected_line_breaking_passing_option_xthreat,affected_line_breaking_passing_option_dangerous,affected_line_breaking_passing_option_run_subtype_id,affected_line_breaking_passing_option_run_subtype,possession_danger,beaten_by_possession,beaten_by_movement,stop_possession_danger,reduce_possession_danger,force_backward,xloss_player_possession_start,xloss_player_possession_end,xloss_player_possession_max,xshot_player_possession_start,xshot_player_possession_end,xshot_player_possession_max,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2011166,2303,2303,,00:00.3,00:00.3,0,0,0.0,1,1,left_to_right,8,player_possession,,,50955,N. Velupillay,16,LW,,,,,868,Melbourne V FC,0.17,1.64,3,center,2,middle_third,False,0.17,1.64,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,1,True,False,False,True,7,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,0.0,,,,,,,,,6.6,6.6,0.0,22.27,22.27,22.1,22.1,0.0,30.23,30.23,0.0,False,False,13,unknown,1,pass,,True,False,False,False,False,False,False,,,,,,,1,successful,,,51685,L. Jackson,4,LCB,-23.13,-1.4,3,center,1,defensive_third,False,-23.32,-0.39,3,center,1,defensive_third,False,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.96,2,medium,-172.13,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,True,False
8_1,1,2011166,2318,2329,,00:01.8,00:02.9,0,1,1.1,1,1,left_to_right,8,player_possession,,,51685,L. Jackson,4,LCB,,,,,868,Melbourne V FC,-23.32,-0.39,3,center,1,defensive_third,False,-22.33,-0.32,3,center,1,defensive_third,False,,,,,,,,,3,drawing,0,0,0,2,False,False,False,False,7,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,0.92,4.04,1,forward,,,3.22,1,jogging,19.67,17.33,-2.35,20.06,19.46,43.38,41.79,-1.59,32.44,33.04,0.6,False,False,1,pass_reception,1,pass,,False,False,False,False,False,False,False,-172.13,2,backward,26.96,2,medium,1,successful,7_1,False,811820,K. Bos,2,LB,-15.33,11.34,2,half_space_left,2,middle_third,False,-12.58,12.65,2,half_space_left,2,middle_third,False,,,,,,,,,0.9986,False,0.0002,False,2,0,0,0,0,0,2,0,0,2,0,2,2,2,2,9,9,,,,,,,,,False,,,,,,,,,,,,,,,,13.6,1,short,,,,,,59.02,3,sideway_left,,,,12.15,1,short,57.67,3,sideway_left,True,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False
7_0,2,2011166,2318,2329,,00:01.8,00:02.9,0,1,1.1,1,1,left_to_right,7,passing_option,,,9175,Roderick Miranda,6,RCB,51685,L. Jackson,4,LCB,868,Melbourne V FC,-18.48,-11.09,4,half_space_right,1,defensive_third,False,-18.56,-11.7,4,half_space_right,1,defensive_third,False,8_1,2318,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.65,-97.47,4,sideway_right,False,False,2.39,1,jogging,20.56,17.97,-2.59,20.06,19.46,38.54,38.02,-0.52,32.44,33.04,0.6,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,11.74,1,short,,,,,,-66.88,4,sideway_right,,,,,,,,,,True,10,10,0,3,ahead,3,ahead,11.74,11.99,-23.32,-0.39,3,center,1,defensive_third,False,-22.33,-0.32,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9976,0.9566,True,2320,True,,,,,,,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_1,3,2011166,2318,2329,,00:01.8,00:02.9,0,1,1.1,1,1,left_to_right,7,passing_option,,,811820,K. Bos,2,LB,51685,L. Jackson,4,LCB,868,Melbourne V FC,-15.72,10.84,2,half_space_left,2,middle_third,False,-15.33,11.34,2,half_space_left,2,middle_third,False,8_1,2318,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.62,52.05,3,sideway_left,False,False,2.34,1,jogging,13.75,14.18,0.43,20.06,19.46,35.78,34.79,-0.99,32.44,33.04,0.6,False,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,13.6,1,short,,,,,,59.02,3,sideway_left,,,,12.15,1,short,57.67,3,sideway_left,True,10,10,0,3,ahead,3,ahead,13.56,13.6,-23.32,-0.39,3,center,1,defensive_third,False,-22.33,-0.32,3,center,1,defensive_third,False,True,True,True,False,False,0.0002,0.9986,0.7386,True,2329,True,,,,,,,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False
8_2,4,2011166,2346,2360,,00:04.6,00:06.0,0,4,1.4,1,1,left_to_right,8,player_possession,,,811820,K. Bos,2,LB,,,,,868,Melbourne V FC,-12.58,12.65,2,half_space_left,2,middle_third,False,-10.33,13.58,2,half_space_left,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,3,False,False,False,False,7,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,2.45,22.46,1,forward,False,False,6.3,1,jogging,14.18,13.07,-1.11,19.64,20.0,32.22,30.33,-1.89,32.86,32.5,-0.36,False,False,1,pass_reception,1,pass,,False,False,True,False,False,False,False,57.67,3,sideway_left,12.15,1,short,1,successful,7_2,False,51685,L. Jackson,4,LCB,-20.85,3.04,3,center,1,defensive_third,False,-19.0,3.62,3,center,1,defensive_third,False,,,,,,,,,0.9976,False,0.0001,False,3,0,0,0,0,0,1,0,0,3,0,0,3,0,1,7,7,,,,,,,,,True,4321,3,False,,,False,,,False,,,,,,,14.89,1,short,,,,,,-134.95,4,sideway_right,,,,18.21,2,medium,-133.51,4,sideway_right,False,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False
7_2,5,2011166,2358,2360,,00:05.8,00:06.0,0,5,0.2,1,1,left_to_right,7,passing_option,,,51685,L. Jackson,4,LCB,811820,K. Bos,2,LB,868,Melbourne V FC,-21.05,2.79,3,center,1,defensive_third,False,-20.85,3.04,3,center,1,defensive_third,False,8_2,2346,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.66,53.97,3,sideway_left,False,False,5.89,1,jogging,14.99,11.05,-3.94,19.94,20.0,40.99,40.85,-0.14,32.56,32.5,-0.06,False,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4321,3,False,,,False,,,False,,,,,,,14.89,1,short,,,,,,-134.95,4,sideway_right,,,,18.21,2,medium,-133.51,4,sideway_right,False,10,10,0,1,behind,1,behind,14.91,14.89,-10.66,13.49,2,half_space_left,2,middle_third,False,-10.33,13.58,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0001,0.9976,0.7971,True,2360,False,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False
7_3,6,2011166,2358,2360,,00:05.8,00:06.0,0,5,0.2,1,1,left_to_right,7,passing_option,,,159688,J. Valadon,9,LDM,811820,K. Bos,2,LB,868,Melbourne V FC,-2.54,3.37,3,center,2,middle_third,False,-2.36,3.75,3,center,2,middle_third,False,8_2,2346,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.88,62.49,3,sideway_left,False,False,7.8,1,jogging,4.2,4.77,0.58,19.94,20.0,22.48,22.36,-0.12,32.56,32.5,-0.06,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4321,3,False,,,False,,,False,,,,,,,12.66,1,short,,,,,,-50.97,4,sideway_right,,,,,,,,,,True,10,9,1,3,ahead,3,ahead,12.97,12.66,-10.66,13.49,2,half_space_left,2,middle_third,False,-10.33,13.58,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0018,0.9916,0.7458,True,2360,False,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_4,7,2011166,2360,2360,,00:06.0,00:06.0,0,6,0.0,1,1,left_to_right,7,passing_option,,,9175,Roderick Miranda,6,RCB,811820,K. Bos,2,LB,868,Melbourne V FC,-14.68,-12.17,4,half_space_right,2,middle_third,False,-14.68,-12.17,4,half_space_right,2,middle_third,False,8_2,2346,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.0,20.32,1,forward,False,False,4.18,1,jogging,15.69,15.69,0.0,20.0,20.0,34.68,34.68,0.0,32.5,32.5,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4321,3,False,,,False,,,False,,,,,,,26.11,2,medium,,,,,,-99.59,4,sideway_right,,,,,,,,,,False,10,10,0,1,behind,1,behind,26.11,26.11,-10.33,13.58,2,half_space_left,2,middle_third,False,-10.33,13.58,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0001,0.9978,0.6414,True,2360,False,,,,,,,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
8_3,8,2011166,2375,2390,,00:07.5,00:09.0,0,7,1.5,1,1,left_to_right,8,player_possession,,,51685,L. Jackson,4,LCB,,,,,868,Melbourne V FC,-19.0,3.62,3,center,1,defensive_third,False,-17.33,2.45,3,center,2,middle_third,False,,,,,,,,,3,drawing,0,0,0,4,False,False,False,False,7,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,1.95,-35.02,1,forward,,,4.84,1,jogging,11.05,9.37,-1.69,19.38,17.87,38.38,35.2,-3.18,33.12,34.63,1.51,False,False,1,pass_reception,1,pass,,False,False,False,False,False,False,False,-133.51,4,sideway_right,18.21,2,medium,1,successful,7_6,False,157294,R. Teague,11,RDM,-3.83,-4.99,3,center,2,middle_third,False,-6.44,0.36,3,center,2,middle_third,False,,,,,,,,,0.992,False,0.0008,False,2,1,0,0,0,0,2,0,0,2,0,2,2,2,2,9,9,,,,,,,,,True,4321,3,False,,,False,,,False,,,,,,,15.41,2,medium,,,,,,-28.86,1,forward,,,,16.44,2,medium,-29.56,1,forward,True,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False
7_5,9,2011166,2375,2390,,00:07.5,00:09.0,0,7,1.5,1,1,left_to_right,7,passing_option,,,9175,Roderick Miranda,6,RCB,51685,L. Jackson,4,LCB,868,Melbourne V FC,-14.45,-10.67,4,half_space_right,2,middle_third,False,-15.11,-9.05,3,center,2,middle_third,False,8_3,2375,,,,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.64,112.17,3,sideway_left,False,True,4.21,1,jogging,10.36,5.15,-5.21,19.38,17.87,33.83,32.98,-0.85,33.12,34.63,1.51,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4321,3,False,,,False,,,False,,,,,,,14.32,1,short,,,,,,-73.2,4,sideway_right,,,,,,,,,,True,10,10,0,3,ahead,2,same_line,15.0,11.71,-19.0,3.62,3,center,1,defensive_third,False,-17.33,2.45,3,center,2,middle_third,False,False,False,,False,False,0.0002,0.9981,0.9836,True,2378,True,,,,,,,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
