index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,1899585,12,201,00:00.2,00:19.1,0,0,18.9,1,1,867,left_to_right,Wellington P FC,7,False,False,False,create,1,medium_block,9,-0.59,-0.79,3,center,2,middle_third,False,-19.74,25.47,1,wide_left,1,defensive_third,False,59.36,55.17,40.56,63.39,35.8,34.25,41.58,56.05
1,1899585,201,269,00:19.1,00:25.9,0,19,6.8,1,1,867,left_to_right,Wellington P FC,2,False,False,False,build_up,0,high_block,10,-20.54,25.49,1,wide_left,1,defensive_third,False,-20.13,-19.82,4,half_space_right,1,defensive_third,False,55.17,58.01,63.44,56.07,34.33,39.69,56.5,79.56
2,1899585,269,276,00:25.9,00:26.6,0,25,0.7,1,1,867,left_to_right,Wellington P FC,0,True,False,False,create,1,medium_block,9,-18.72,-20.68,5,wide_right,1,defensive_third,False,-12.92,-24.25,5,wide_right,2,middle_third,False,57.56,54.12,55.98,55.0,39.71,39.62,79.41,78.07
3,1899585,276,284,00:26.6,00:27.4,0,26,0.8,1,2,4177,right_to_left,Auckland FC,1,False,False,False,chaotic,5,chaotic,5,13.06,24.56,1,wide_left,2,middle_third,False,20.08,22.3,1,wide_left,3,attacking_third,False,39.53,38.74,77.79,75.22,53.51,49.67,54.78,53.46
4,1899585,874,995,01:26.4,01:38.5,1,26,12.1,1,2,4177,right_to_left,Auckland FC,5,False,False,False,set_play,7,defending_set_play,13,20.45,20.36,1,wide_left,3,attacking_third,False,5.21,13.43,2,half_space_left,2,middle_third,False,34.68,40.63,63.75,58.85,25.16,32.94,22.99,31.93
5,1899585,995,1002,01:38.5,01:39.2,1,38,0.7,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,4.95,12.98,2,half_space_left,2,middle_third,False,5.0,11.66,2,half_space_left,2,middle_third,False,40.59,40.14,58.8,58.19,33.16,34.48,32.17,33.59
6,1899585,1002,1018,01:39.2,01:40.8,1,39,1.6,1,2,4177,right_to_left,Auckland FC,1,False,False,False,finish,2,low_block,8,5.04,11.48,2,half_space_left,2,middle_third,False,5.17,9.76,2,half_space_left,2,middle_third,False,40.4,42.95,58.07,56.15,34.67,36.61,33.8,35.86
7,1899585,1018,1067,01:40.8,01:45.7,1,40,4.9,1,2,4177,right_to_left,Auckland FC,2,False,False,False,create,1,medium_block,9,5.01,9.03,3,center,2,middle_third,False,-19.72,-6.79,3,center,1,defensive_third,False,43.03,47.84,56.01,51.99,36.75,39.39,35.97,47.53
8,1899585,1067,1127,01:45.7,01:51.7,1,45,6.0,1,2,4177,right_to_left,Auckland FC,1,False,False,False,build_up,0,high_block,10,-20.44,-6.13,3,center,1,defensive_third,False,-20.25,-16.92,4,half_space_right,1,defensive_third,False,47.96,43.45,51.92,47.91,39.08,28.66,47.8,55.91
9,1899585,1127,1181,01:51.7,01:57.1,1,51,5.4,1,2,4177,right_to_left,Auckland FC,2,False,False,False,create,1,medium_block,9,-19.9,-17.46,4,half_space_right,1,defensive_third,False,15.27,-18.01,4,half_space_right,2,middle_third,False,43.73,48.43,48.2,59.1,29.03,38.86,55.76,47.93
10,1899585,1181,1280,01:57.1,02:07.0,1,57,9.9,1,2,4177,right_to_left,Auckland FC,4,False,False,False,finish,2,low_block,8,15.91,-16.76,4,half_space_right,2,middle_third,False,5.7,-1.9,3,center,2,middle_third,False,48.21,58.72,59.34,57.3,38.58,25.76,47.78,32.49
